Id,SalePrice
1633,169504.06012489187
1634,186457.18877872956
1635,179195.24580488555
1636,156176.84515373566
1637,200160.1801323868
1638,185577.17739053819
1639,179919.55516789935
1640,254315.8586931901
1641,176035.19757963697
1642,237099.66555525438
1643,222283.13532203416
1644,236766.83170150596
1645,195448.32027175205
1646,160705.3238049402
1647,154622.92449210587
1648,131402.0262414196
1649,141546.74243781003
1650,113822.30607226056
1651,120581.04309016139
1652,95655.27701967258
1653,98494.59569901324
1654,143806.23493964897
1655,140486.14480815476
1656,144056.18844339767
1657,148148.95722340982
1658,144046.9887307811
1659,118648.61945562939
1660,150470.13952601823
1661,439366.7748343161
1662,402910.2412847352
1663,366551.39673445263
1664,490351.9697704912
1665,310614.89409328287
1666,322311.5975200218
1667,378423.0858873344
1668,343722.1639459143
1669,308916.3060185293
1670,340732.23318608047
1671,263446.634274264
1672,447143.0432812426
1673,295065.0095869422
1674,247535.7823762531
1675,193591.92789636986
1676,195189.37399971913
1677,222601.96915374463
1678,463994.61244436016
1679,381118.24560936424
1680,336507.13157355046
1681,252256.6823444198
1682,303455.91450310196
1683,181127.10543155795
1684,170615.22456825298
1685,174400.49500277662
1686,169829.74573757907
1687,169634.63736097584
1688,188331.89240523256
1689,192448.1068270614
1690,194565.62324905605
1691,185002.40564602028
1692,266000.7197444371
1693,168874.78946003228
1694,183701.24833115604
1695,164148.82969280914
1696,271861.6848765182
1697,167451.1772922374
1698,347700.25231599936
1699,323796.4372400807
1700,249978.2708273338
1701,268527.2157247772
1702,242561.0789337306
1703,245429.6390157589
1704,280749.80619405245
1705,234879.67715552842
1706,371979.35168170545
1707,213985.55261994683
1708,205041.15297159593
1709,267688.8591403571
1710,224757.67274971234
1711,263912.7160630373
1712,262335.7714173099
1713,265488.7989942396
1714,225320.06392344093
1715,207721.9076682657
1716,182357.72801080614
1717,174913.45388813538
1718,136007.62127018042
1719,201087.13330890198
1720,242581.3194669274
1721,163337.40230288348
1722,129224.4129403188
1723,158035.26331266583
1724,206608.10423261405
1725,241003.3437012335
1726,188539.864762748
1727,156432.39130947986
1728,176027.7315320564
1729,167974.12449373017
1730,147886.25072315638
1731,123823.44477060088
1732,128008.9666939313
1733,113920.16977942685
1734,125735.5181244699
1735,129116.04869677708
1736,112833.1549707717
1737,306565.8096760874
1738,244248.31410058786
1739,257092.08723640422
1740,217460.60734339172
1741,187248.25449470562
1742,172656.45420302465
1743,176098.64220190674
1744,315255.75581610756
1745,220313.763637337
1746,187439.21017321502
1747,208838.5146840309
1748,225231.26948636398
1749,148222.02836995447
1750,127046.28137735854
1751,246685.88044666316
1752,117092.34694421027
1753,146033.67329972534
1754,198042.60016280672
1755,170783.96341194503
1756,128951.27106165305
1757,119502.00807689024
1758,149081.82016396848
1759,163052.14419367345
1760,167244.49405321776
1761,147850.3120359034
1762,178203.06959271975
1763,178338.21540947998
1764,115106.99055851728
1765,164059.41642869893
1766,184366.34290835814
1767,222820.07002484184
1768,141454.9488660193
1769,175049.51778193386
1770,152905.11552640604
1771,126230.44729089858
1772,135902.44228611703
1773,132437.8338121287
1774,139711.2927484652
1775,141351.21324115564
1776,124644.8741143593
1777,108579.79710062486
1778,137428.47873269508
1779,111942.47743151996
1780,173311.19941612365
1781,128170.84068813527
1782,88160.428466504
1783,142521.8153728838
1784,105508.09641536132
1785,121870.56772528178
1786,142396.50202469993
1787,160325.1738713769
1788,58972.16268617824
1789,96234.87258320124
1790,75442.97789513774
1791,184259.08304001548
1792,156704.15543765388
1793,132382.7905178902
1794,151164.2923424924
1795,135999.37970456158
1796,117583.2416241338
1797,116129.395384336
1798,123759.55767542595
1799,112670.96201021508
1800,131127.55745308046
1801,127441.3502519239
1802,131457.55242012092
1803,144524.28845491426
1804,141406.20453012
1805,135164.2776431233
1806,128645.64955001917
1807,138454.4716729688
1808,121481.27138467776
1809,121573.54424442747
1810,140170.87471814975
1811,92402.40813099888
1812,96613.46276968466
1813,123109.6623588104
1814,93075.06248448002
1815,57066.57375958034
1816,96013.97079828318
1817,107542.85033562416
1818,142275.60279409395
1819,125504.45948902093
1820,56386.670662649965
1821,116375.37734497213
1822,148157.26361761845
1823,46509.142036622514
1824,132720.91175456884
1825,131834.13959102405
1826,102703.96134816438
1827,101313.1966355991
1828,136951.26388920826
1829,124842.77365562636
1830,144518.9788795705
1831,144657.6465645636
1832,71404.85454366283
1833,139194.05102212777
1834,117114.52633674027
1835,125239.49332426851
1836,126375.3683282458
1837,96057.87902429546
1838,127848.2747007056
1839,92224.66189845734
1840,161230.39608211443
1841,145171.4098248417
1842,88873.38726266351
1843,131504.88640614855
1844,137100.4826058398
1845,141868.0848899851
1846,158758.79107855126
1847,163824.34306599692
1848,52450.527272285304
1849,110093.77086544377
1850,117132.93474872006
1851,151250.40025879897
1852,123807.5818597832
1853,127910.83215344517
1854,165398.24044178252
1855,151495.52274554392
1856,227045.44587452136
1857,138265.60967880784
1858,136900.84581709997
1859,116812.31745481065
1860,154044.5997302608
1861,115541.49724758751
1862,316338.51552605105
1863,295540.55231817876
1864,295794.2844038366
1865,331959.1399820868
1866,327328.80675736227
1867,235198.4647983404
1868,292285.1892733302
1869,205075.77658341778
1870,231206.53193161602
1871,246870.9626086965
1872,170913.00684436742
1873,249793.5076392071
1874,142246.76102575863
1875,197362.70629371158
1876,197654.0008251664
1877,209848.79907142685
1878,210526.38189680874
1879,129128.9211657059
1880,130591.35747756016
1881,238232.7290892842
1882,249705.39466866982
1883,188660.00417221515
1884,207909.68412891743
1885,243846.05349500893
1886,287923.1629226699
1887,211001.65229337776
1888,271912.25160662254
1889,164093.1005974655
1890,122169.23039399693
1891,134159.52417060954
1892,100066.36792549782
1893,130749.73915062143
1894,125153.16277071228
1895,137583.95523334295
1896,122005.68559575398
1897,114887.29347822865
1898,109998.53091642416
1899,153018.25523475482
1900,151293.42632339688
1901,171559.68235137075
1902,149461.2198312515
1903,217575.12134073416
1904,144253.50980774968
1905,200075.51633097147
1906,144163.26722014105
1907,200544.98268595972
1908,106325.33672627181
1909,135429.93975754865
1910,117754.80717757539
1911,217254.07003803964
1912,323783.8376618246
1913,142929.0953026613
1914,61228.29797115981
1915,306004.1000125454
1916,72035.75214758376
1917,251294.79928085013
1918,138213.64146945838
1919,177628.88407987938
1920,155616.88343178108
1921,383146.6481249144
1922,314426.85870984115
1923,228304.6748361009
1924,239162.91279752878
1925,197381.01402845114
1926,364353.4113345342
1927,135150.12870372488
1928,153830.38666555958
1929,129793.30077314023
1930,129346.58005271856
1931,140871.1688116665
1932,135659.32366159104
1933,178183.76968918738
1934,176703.55229136147
1935,168860.88667246827
1936,188293.43234754313
1937,182983.95477454417
1938,177390.84749478233
1939,253179.5108593799
1940,192209.84008924858
1941,172153.23179009306
1942,188209.67295112138
1943,214413.75940189062
1944,353188.0451348432
1945,388170.90920367837
1946,139564.62266937565
1947,275650.69256726955
1948,175081.0561038739
1949,248409.26434200007
1950,187253.8563725969
1951,246019.49742757343
1952,221006.4544022844
1953,172400.05756700767
1954,187097.72149578386
1955,135988.82995066102
1956,313665.89424137113
1957,154117.3421358081
1958,301145.468549715
1959,147004.5302027667
1960,114302.56998374405
1961,122625.3595055711
1962,95437.2905327361
1963,103272.88825395021
1964,107831.194548937
1965,146595.26720463738
1966,136680.11335181876
1967,292216.5446849526
1968,420753.6034641439
1969,375191.98629576294
1970,429575.1963918995
1971,475169.4706875028
1972,385268.89428835706
1973,269725.612162273
1974,323388.65080074023
1975,521257.3121034721
1976,272775.5618715993
1977,348904.00695776375
1978,348116.3924790983
1979,333917.7183740542
1980,202485.8710730723
1981,337483.1184730261
1982,229615.4738407583
1983,210767.05241323856
1984,168905.35255619473
1985,219544.62221087047
1986,207043.07776779289
1987,178059.52843291897
1988,174745.15662923132
1989,193737.7282856111
1990,212833.17952818645
1991,231229.5661942256
1992,215239.5866197233
1993,165803.26537508046
1994,228388.54077055198
1995,183785.72182753493
1996,248881.35806626742
1997,320614.00749166246
1998,326072.40139720595
1999,270309.79949079355
2000,324263.44828638
2001,273757.0190306514
2002,242226.46024380816
2003,261048.71095767428
2004,276090.82700920454
2005,226668.9748111988
2006,229157.97627279058
2007,252782.1929937857
2008,211981.64771415156
2009,197517.99728503823
2010,191775.6393957183
2011,144525.29590617257
2012,172719.89973060085
2013,177987.4990465588
2014,186153.521684367
2015,203660.4472184958
2016,192467.1234304482
2017,197942.4459369611
2018,119421.83775681675
2019,131350.9642281228
2020,110391.53821436323
2021,104069.56830483551
2022,179975.5278208729
2023,146825.02303563643
2024,259559.99051161783
2025,359758.58540876344
2026,174867.46943083056
2027,158285.7948639874
2028,149448.50735372253
2029,169995.83581793233
2030,274444.7120787202
2031,243727.23747439607
2032,260777.2923316286
2033,260177.38401978996
2034,170393.90621768794
2035,214778.7960052567
2036,200625.26702427262
2037,205601.22974900794
2038,337117.9296652565
2039,223832.71767028558
2040,308616.77562096354
2041,305389.8011812697
2042,209154.68376603173
2043,178121.1356310793
2044,168730.02817393505
2045,214489.66374141676
2046,143615.83936288342
2047,144468.5577096212
2048,137091.4004788906
2049,140024.682665411
2050,176441.45319729854
2051,99945.54821872868
2052,128965.50854145623
2053,147475.36397114227
2054,86644.45469674097
2055,154786.51394474585
2056,142628.2788524508
2057,115526.92477640363
2058,214753.99071988522
2059,133746.24478940677
2060,169834.3191742191
2061,170393.35654386992
2062,129808.90327804575
2063,118912.57443859584
2064,141233.03613948912
2065,117947.89393700447
2066,162125.9510278529
2067,108736.22360335922
2068,139333.45320603746
2069,89209.3417487486
2070,113114.91681974432
2071,90419.32495274374
2072,138208.34252684025
2073,134518.23715729857
2074,182203.96836687587
2075,147450.88705816335
2076,114798.30419649131
2077,155831.15342409283
2078,126534.91979963415
2079,132422.54892150097
2080,116914.01088841159
2081,123275.33074940032
2082,127865.2107990478
2083,147617.4612113029
2084,107608.70816330846
2085,119686.68304303313
2086,111145.5590082342
2087,121842.04216113135
2088,94536.79783890657
2089,74945.85754686307
2090,128810.84606320181
2091,118602.13095926394
2092,122073.32415110718
2093,118936.53748745304
2094,111456.33175210602
2095,149009.71227743613
2096,82136.80464501909
2097,96199.80670670974
2098,146905.55730815892
2099,55211.445658190736
2100,74214.85073470816
2101,114681.48583205896
2102,126276.00194771307
2103,102744.09233703035
2104,133200.44380641205
2105,121315.02239543755
2106,63321.37913064562
2107,202323.57675567208
2108,114482.77911002349
2109,111740.6834799734
2110,127894.66314846784
2111,139043.77294690025
2112,138603.3954914544
2113,121235.8808715699
2114,118022.08288886597
2115,161783.35161853963
2116,116470.28156161476
2117,148525.75030317856
2118,125015.04962246795
2119,113194.12858771822
2120,110479.94602591914
2121,122956.51434165327
2122,112079.48103189173
2123,85586.07440834823
2124,159713.52030137953
2125,122141.30482946287
2126,150147.45246028336
2127,151622.9893169306
2128,128210.48773155175
2129,92357.89810969916
2130,137248.83837906894
2131,144316.15823897562
2132,122252.93511570689
2133,124143.02572578102
2134,121879.47072502182
2135,89538.43446671145
2136,81515.2144562108
2137,111193.93577911508
2138,137976.62221454078
2139,150711.22867969537
2140,138955.30143575175
2141,152242.53398481655
2142,129091.37564018847
2143,146767.46348106375
2144,121518.3987305556
2145,136576.06114663777
2146,164540.4200530889
2147,140941.6069560881
2148,142931.12809400298
2149,154625.85288976494
2150,231253.27983492252
2151,111303.92948825989
2152,157392.21661819037
2153,159918.27469091595
2154,105036.2772818998
2155,137106.84406040542
2156,264965.14465716464
2157,232933.99234582525
2158,234784.5590402943
2159,209047.54637747552
2160,174947.96224194684
2161,241087.41236389987
2162,387058.17859193945
2163,339472.12275363534
2164,247924.4610020377
2165,200682.80446035392
2166,150665.3205827937
2167,217176.8348536783
2168,197808.27361142356
2169,195209.41946563675
2170,221782.45071864518
2171,154901.72077877045
2172,133969.59416047615
2173,169223.23225025195
2174,226523.38526374602
2175,310207.2812256681
2176,312859.9095175725
2177,240045.48341934636
2178,212104.25857104114
2179,136841.98389784835
2180,219172.2269062977
2181,193623.95053635899
2182,223173.3494677582
2183,194410.2240729119
2184,122430.29776955869
2185,125686.63857643654
2186,147242.2602335548
2187,150409.79707740239
2188,152636.2604166085
2189,257074.98162509286
2190,83272.54385803282
2191,83864.78766610003
2192,92545.5626424472
2193,106977.73736777632
2194,103825.5325895631
2195,107898.41295821185
2196,102248.0714706662
2197,116234.37825979693
2198,156741.49462936653
2199,180750.5164862837
2200,148558.5779900778
2201,142039.77839643814
2202,213283.50384365476
2203,137430.38505988193
2204,182321.7964094979
2205,118268.02605475337
2206,143253.690303443
2207,214649.17425205023
2208,256633.34025228937
2209,232064.9982511787
2210,116188.32375186463
2211,115612.26951281531
2212,117327.7322377743
2213,103552.7688275605
2214,133779.63462027904
2215,100553.48533523474
2216,141846.12763613265
2217,71741.6033410699
2218,81113.83043695113
2219,73298.57510798599
2220,70146.23161843304
2221,305818.1397794522
2222,267221.93883127964
2223,289912.03933368786
2224,211158.51938969764
2225,122141.38000507372
2226,179589.48319040277
2227,200358.6420713541
2228,267600.23539574724
2229,252700.29879361825
2230,150530.6506435179
2231,209749.98153313017
2232,176867.38847704793
2233,178524.9555466486
2234,246988.4577077606
2235,214670.06199203117
2236,268535.1897810609
2237,325684.8736567567
2238,202295.4839371221
2239,110563.22150386024
2240,156635.7117704126
2241,158265.59250388204
2242,126742.87875708242
2243,128488.90407520789
2244,105109.01599949172
2245,97510.54079959124
2246,144037.41221327276
2247,112725.99214749769
2248,121491.09473949583
2249,120338.19711608787
2250,126415.29231386492
2251,99441.59259180653
2252,176119.2389039781
2253,153948.87061235198
2254,175836.98731324926
2255,187061.59827371247
2256,175921.16893304978
2257,205995.19791417176
2258,163794.53203404238
2259,175509.88418680202
2260,155808.0831075839
2261,190177.5106284919
2262,207858.07569256605
2263,370681.4263019852
2264,482290.44455017545
2265,163955.58594809327
2266,305167.81543960597
2267,339331.8881065343
2268,413227.043422096
2269,152902.8458343162
2270,191582.82613233483
2271,220155.93916674593
2272,199832.28646536198
2273,164028.7215968661
2274,180286.94879194713
2275,161108.81833448372
2276,191177.6733505904
2277,181942.2091287097
2278,147321.2471882783
2279,123465.66525889713
2280,121472.01839862588
2281,168093.82038004804
2282,186501.52334994942
2283,102180.41548651265
2284,111604.88097397069
2285,138626.855234462
2286,123464.4759631678
2287,348126.35658609186
2288,274167.30870800087
2289,379632.418124225
2290,448267.2478935453
2291,318629.6541850627
2292,454341.3456669883
2293,452459.9554835791
2294,425904.16665688675
2295,486715.3646076945
2296,291737.13276768953
2297,330999.1730078482
2298,336082.5713381599
2299,357222.093321854
2300,336668.7965362198
2301,298055.4718094474
2302,248882.86353175284
2303,254262.3163978447
2304,253197.16861711713
2305,192269.49679599405
2306,190038.29999490303
2307,199633.2808293561
2308,229836.0380236169
2309,288283.5179197822
2310,216491.75855556355
2311,198760.94992155198
2312,172848.89294907363
2313,171481.95974348133
2314,167998.34560734732
2315,174896.042079264
2316,196812.41334903755
2317,191523.81621471743
2318,177180.8223494242
2319,179193.0505084714
2320,182367.5513249579
2321,239116.82706713013
2322,177004.44995138663
2323,185939.1594570102
2324,179412.78759795468
2325,220458.41452885058
2326,172890.0430885385
2327,207149.2212640591
2328,224315.79299919595
2329,191568.5212363231
2330,178640.75574561112
2331,354637.0819300109
2332,430468.4828607266
2333,325286.65133935824
2334,258636.95160290643
2335,277462.507138474
2336,315289.6055625708
2337,201844.63866263768
2338,267749.1682232665
2339,232715.77691091513
2340,401158.0429181396
2341,225517.24012258722
2342,243923.57673587275
2343,230319.94684604247
2344,224734.97200152313
2345,239987.80824220346
2346,215656.45968913383
2347,198367.1450284408
2348,241176.0502319223
2349,176960.71818577495
2350,302532.0284350824
2351,262676.8892489487
2352,259147.4103147812
2353,245147.8844000166
2354,137809.59299410772
2355,141131.94876030931
2356,152144.4280106806
2357,192104.56589951934
2358,194781.94082562075
2359,128760.59961301793
2360,114939.8583718127
2361,144788.339329879
2362,271326.8297752576
2363,136791.41345132864
2364,155057.49951456647
2365,226426.7312757215
2366,190421.0970974853
2367,230681.96132784113
2368,212640.00108341838
2369,226076.00371404964
2370,169360.5982362578
2371,167365.6283249929
2372,192658.09905799202
2373,284631.76475027937
2374,315290.8051092661
2375,250481.70364410395
2376,280619.9956694322
2377,337730.7511539021
2378,143530.0330066411
2379,198526.5792850402
2380,146248.32049634287
2381,165168.91359669567
2382,200369.05538721674
2383,208146.47057539888
2384,245518.20306906578
2385,161329.365264561
2386,132634.29279181533
2387,136228.04959627715
2388,102678.86231521721
2389,124400.65114806409
2390,146243.754076426
2391,141743.73440136714
2392,112129.97321855549
2393,168288.64151304128
2394,143390.67503729314
2395,207045.66443366164
2396,147086.76612924092
2397,222162.81733640094
2398,125898.49503390951
2399,63854.51553987266
2400,60476.75437018338
2401,115157.04831353636
2402,137593.52010253732
2403,142916.16601551606
2404,154088.6929171815
2405,163552.98145685752
2406,140510.96952044987
2407,124109.0136690046
2408,150100.08241433717
2409,123418.49624463201
2410,164335.3168778054
2411,115116.03663342411
2412,156222.2010800141
2413,131000.80373767296
2414,148960.5417473899
2415,131573.76131228273
2416,127166.44337785029
2417,134977.99794010192
2418,130743.41414153468
2419,124364.95660788789
2420,121723.63979903418
2421,150375.31911076477
2422,106926.11997553369
2423,118267.26846516947
2424,156960.81648329564
2425,211168.8335972505
2426,128946.31002565146
2427,135369.28019265598
2428,176369.4827349142
2429,113904.13176408394
2430,132233.00712284743
2431,107866.67346291861
2432,145353.28071735997
2433,146828.17265412843
2434,142821.27615412325
2435,151151.93951826025
2436,102694.39464872018
2437,108162.71038929198
2438,122158.72780714613
2439,102138.92770412982
2440,121373.95167582085
2441,92956.36929383312
2442,97660.59987801564
2443,122315.97583943988
2444,127050.63015061301
2445,93541.94878594142
2446,136156.08529920422
2447,188933.637143039
2448,127977.69933312334
2449,111816.10433088907
2450,148797.39015595138
2451,126488.65247508753
2452,193707.0077092214
2453,96980.83342025967
2454,116548.9499502469
2455,117234.63128811374
2456,134247.15348366395
2457,129803.24833938885
2458,124856.02312262493
2459,108889.90851668673
2460,143072.2444074706
2461,123999.72376146923
2462,136755.71221998584
2463,125064.27105287471
2464,173525.6462997381
2465,141537.7457048374
2466,111605.0643523377
2467,138469.86414898487
2468,84599.70505149008
2469,82749.81204154919
2470,183164.0854592413
2471,207350.18849426514
2472,164766.01881514373
2473,115915.34358744613
2474,79584.94115710242
2475,215618.49550138199
2476,115438.92848376938
2477,128094.19461958615
2478,156983.39494825155
2479,104022.48396315475
2480,151359.29146140974
2481,124446.06716224391
2482,128632.78811387229
2483,110007.95083832424
2484,124463.10384504338
2485,127210.04658206194
2486,150368.60274104908
2487,161845.03502915095
2488,159944.44765939174
2489,152902.6464483229
2490,144895.79915115927
2491,98553.7917162713
2492,190948.30750510315
2493,151343.0713945404
2494,148537.52025689045
2495,92385.18641262762
2496,253379.99056570712
2497,149661.55506534618
2498,108364.21899621384
2499,89017.6895166274
2500,122813.27211273575
2501,132846.07226253592
2502,144071.68647851326
2503,95664.27033500136
2504,174504.54875894738
2505,223522.77649692772
2506,253451.5889799959
2507,298146.05642712855
2508,253645.94802238242
2509,217621.0165773926
2510,222675.04373456576
2511,175616.54738651394
2512,204606.68950786642
2513,227667.70454237662
2514,256644.97685947118
2515,147488.18317128986
2516,177567.56047410128
2517,142266.30820936037
2518,151614.1583514049
2519,228052.64976488674
2520,213049.57204770614
2521,186435.5574723245
2522,227197.03407727473
2523,120090.16446871395
2524,140335.14290137857
2525,147225.54457835207
2526,139409.5283441602
2527,117782.29074028577
2528,122919.5427445024
2529,131074.7548493502
2530,120415.3923260496
2531,249104.22139051472
2532,226793.54562689518
2533,193314.30837988798
2534,235449.98586293685
2535,305473.3685761411
2536,234817.16190827548
2537,237589.22262344806
2538,179796.00960525876
2539,185700.97688349747
2540,178962.64500773125
2541,178851.21814557564
2542,164669.54240521597
2543,122492.13641634426
2544,120525.73118220064
2545,135782.13897416016
2546,129062.5325426683
2547,137928.82449619903
2548,150840.2222017735
2549,159648.53931640406
2550,538416.5698055899
2551,138287.15926999546
2552,123998.87848674714
2553,76212.39590357011
2554,103665.75510838533
2555,115772.46568694856
2556,98958.7397037898
2557,108048.43918481767
2558,162380.21635515217
2559,137139.99624376465
2560,147764.7963489572
2561,141223.7798491173
2562,133792.65154055564
2563,145229.58275479078
2564,198901.6790929389
2565,134323.33250222847
2566,157166.78489649147
2567,137379.17295649883
2568,204027.7222630423
2569,218595.20982274268
2570,115185.33181263278
2571,184649.0699241848
2572,146442.9897269461
2573,226165.55612456944
2574,282451.7363816005
2575,131667.35575997015
2576,123217.75057718168
2577,146055.2812876304
2578,86445.8646988383
2579,66453.46622898548
2580,105662.37766288657
2581,109082.81579550751
2582,107994.13828124688
2583,275129.0793336365
2584,180182.10076537044
2585,184582.50289005702
2586,221742.4233557692
2587,196078.13811748827
2588,140042.74082755184
2589,148995.05598637127
2590,204520.11715843854
2591,219186.3323935214
2592,216223.99457039463
2593,320100.65671515523
2594,187313.0534711551
2595,202077.29059882893
2596,302206.7473691794
2597,181051.40055114086
2598,293144.4027736541
2599,336983.46446522017
2600,151719.61837845758
2601,146604.76516614624
2602,82980.22500443991
2603,93779.25588315658
2604,89418.78617649517
2605,79164.80209935355
2606,148615.70646521667
2607,202943.36669489281
2608,194636.0348772785
2609,169763.83850695225
2610,112066.45213242236
2611,120934.73287541347
2612,159689.79436184966
2613,129305.44869668112
2614,123188.65113072678
2615,158287.69928114128
2616,147528.9078340908
2617,175206.05309004764
2618,205640.53429804198
2619,203460.21865410986
2620,185958.6742175931
2621,174282.0732391666
2622,180164.10566393417
2623,246976.12310161654
2624,314010.33244134724
2625,290873.7122085242
2626,176584.54484628522
2627,167556.70244837756
2628,488761.23882321944
2629,512954.5357228057
2630,379170.17705265153
2631,494023.26298360864
2632,435704.6724805288
2633,321829.9110536596
2634,414505.0619179953
2635,157745.41044983815
2636,171900.21251804393
2637,171743.31310880618
2638,263658.86024548125
2639,189873.18529112719
2640,150513.28627953416
2641,105356.05233274012
2642,188802.4585001674
2643,101662.09694936509
2644,126093.2487396156
2645,105959.14384312951
2646,92433.25167602564
2647,100760.52735353811
2648,144038.96986134668
2649,150562.9381147979
2650,136010.52542370136
2651,144093.63768405945
2652,417599.7149234862
2653,257914.98131923057
2654,250053.8200070295
2655,389337.37269303016
2656,317120.09965449467
2657,353056.89441652014
2658,299386.16374051245
2659,306054.37425354513
2660,362086.8723817574
2661,357305.9151511873
2662,362232.5409276298
2663,283592.5561230973
2664,279195.981457398
2665,328688.1327942536
2666,297606.70437153697
2667,167124.085648003
2668,173187.04117960797
2669,180867.717445793
2670,279370.3267428743
2671,180013.3887774177
2672,192810.46410292195
2673,204965.36374624085
2674,197197.04836313147
2675,168541.68322407416
2676,190864.00182777824
2677,193592.0083027621
2678,256421.6432512727
2679,277544.6201371672
2680,287806.9570739862
2681,424214.4070858203
2682,321668.38073530653
2683,519483.23694246967
2684,324079.8586357381
2685,334425.34546615963
2686,249874.28851311473
2687,311537.45800235507
2688,219527.73535871808
2689,207364.4756608902
2690,437795.6151301997
2691,190059.2093372861
2692,138503.15077180788
2693,197304.48800563204
2694,138568.07314870373
2695,191367.70153040404
2696,181808.47775782977
2697,184660.48893683765
2698,193778.60764812632
2699,177241.3342044591
2700,157356.59675067893
2701,154948.26909999512
2702,115041.39574491805
2703,121893.03270079996
2704,141556.22924748517
2705,116534.34637433068
2706,112324.93779799828
2707,125426.70433938851
2708,132920.8943353651
2709,102641.68399811829
2710,125034.02942394478
2711,262776.9398880514
2712,373626.74946099834
2713,170843.64817891628
2714,149754.657674116
2715,170659.75294037315
2716,143899.50120724607
2717,182602.78312826387
2718,225633.8309506997
2719,156378.71025978567
2720,171582.05087930424
2721,134608.53607742797
2722,161045.4250575699
2723,141314.2275813897
2724,126750.55052395363
2725,130409.91962877211
2726,147219.7137898434
2727,175763.20380552215
2728,179906.12523898762
2729,149128.59109214033
2730,146328.213108895
2731,125434.63332646125
2732,129358.14898719083
2733,159677.46151816743
2734,152311.43964601128
